 20240702-185044,[command] python model_zoo/DIN/run_expid.py,[exp_id] DIN_amazonelectronics_x1_id_only,[dataset_id] AmazonElectronics_x1_id_only,[train] N.A.,[val] gAUC: 0.883427 - AUC: 0.885873 - logloss: 0.428108,[test] gAUC: 0.883427 - AUC: 0.885873 - logloss: 0.428108
 20240702-191455,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_text_only_128,[exp_id] DIN_amazonelectronics_x1_text_only_128,[dataset_id] AmazonElectronics_x1_text_only,[train] N.A.,[val] gAUC: 0.854534 - AUC: 0.855863 - logloss: 0.489394,[test] gAUC: 0.854534 - AUC: 0.855863 - logloss: 0.489394
 20240702-194737,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_text_only_512,[exp_id] DIN_amazonelectronics_x1_text_only_512,[dataset_id] AmazonElectronics_x1_text_only,[train] N.A.,[val] gAUC: 0.856910 - AUC: 0.857761 - logloss: 0.493869,[test] gAUC: 0.856910 - AUC: 0.857761 - logloss: 0.493869
 20240702-200828,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_text_only_256,[exp_id] DIN_amazonelectronics_x1_text_only_256,[dataset_id] AmazonElectronics_x1_text_only,[train] N.A.,[val] gAUC: 0.855782 - AUC: 0.857419 - logloss: 0.495022,[test] gAUC: 0.855782 - AUC: 0.857419 - logloss: 0.495022
 20240702-203914,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_text_only_full,[exp_id] DIN_amazonelectronics_x1_text_only_full,[dataset_id] AmazonElectronics_x1_text_only,[train] N.A.,[val] gAUC: 0.852144 - AUC: 0.852173 - logloss: 0.492764,[test] gAUC: 0.852144 - AUC: 0.852173 - logloss: 0.492764
 20240702-210615,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_text_only_1024,[exp_id] DIN_amazonelectronics_x1_text_only_1024,[dataset_id] AmazonElectronics_x1_text_only,[train] N.A.,[val] gAUC: 0.855325 - AUC: 0.854900 - logloss: 0.506640,[test] gAUC: 0.855325 - AUC: 0.854900 - logloss: 0.506640
 20240703-174213,[command] python model_zoo/DIN/run_expid.py,[exp_id] DIN_amazonelectronics_x1_id_only,[dataset_id] AmazonElectronics_x1_id_only,[train] N.A.,[val] gAUC: 0.883427 - AUC: 0.885873 - logloss: 0.428108,[test] gAUC: 0.883427 - AUC: 0.885873 - logloss: 0.428108
 20240703-192704,[command] python model_zoo/DIN/run_expid.py,[exp_id] DIN_amazonelectronics_x1_id_only,[dataset_id] AmazonElectronics_x1_id_only,[train] N.A.,[val] gAUC: 0.883427 - AUC: 0.885873 - logloss: 0.428108,[test] gAUC: 0.883427 - AUC: 0.885873 - logloss: 0.428108
 20240703-193747,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_64_64,[exp_id] DIN_amazonelectronics_x1_mix_64_64,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.870090 - AUC: 0.870369 - logloss: 0.517636,[test] gAUC: 0.870090 - AUC: 0.870369 - logloss: 0.517636
 20240703-195316,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_64_128,[exp_id] DIN_amazonelectronics_x1_mix_64_128,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.871832 - AUC: 0.872064 - logloss: 0.521964,[test] gAUC: 0.871832 - AUC: 0.872064 - logloss: 0.521964
 20240703-201456,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_64_512,[exp_id] DIN_amazonelectronics_x1_mix_64_512,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.874103 - AUC: 0.874374 - logloss: 0.508755,[test] gAUC: 0.874103 - AUC: 0.874374 - logloss: 0.508755
 20240703-204305,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_64_full,[exp_id] DIN_amazonelectronics_x1_mix_64_full,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.872564 - AUC: 0.872922 - logloss: 0.499586,[test] gAUC: 0.872564 - AUC: 0.872922 - logloss: 0.499586
 20240704-172233,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_uniattn_64_64,[exp_id] DIN_amazonelectronics_x1_mix_uniattn_64_64,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.866941 - AUC: 0.867845 - logloss: 0.526013,[test] gAUC: 0.866941 - AUC: 0.867845 - logloss: 0.526013
 20240704-174651,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_uniattn_64_128,[exp_id] DIN_amazonelectronics_x1_mix_uniattn_64_128,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.871842 - AUC: 0.871448 - logloss: 0.477706,[test] gAUC: 0.871842 - AUC: 0.871448 - logloss: 0.477706
 20240704-183842,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_uniattn_64_512,[exp_id] DIN_amazonelectronics_x1_mix_uniattn_64_512,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.871431 - AUC: 0.869405 - logloss: 0.468418,[test] gAUC: 0.871431 - AUC: 0.869405 - logloss: 0.468418
 20240704-192015,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_uniattn_64_full,[exp_id] DIN_amazonelectronics_x1_mix_uniattn_64_full,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.873864 - AUC: 0.874323 - logloss: 0.484788,[test] gAUC: 0.873864 - AUC: 0.874323 - logloss: 0.484788
 20240704-200719,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_uniattn_64_512,[exp_id] DIN_amazonelectronics_x1_mix_uniattn_64_512,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.871431 - AUC: 0.869405 - logloss: 0.468418,[test] gAUC: 0.871431 - AUC: 0.869405 - logloss: 0.468418
 20240704-203344,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_64_64,[exp_id] DIN_amazonelectronics_x1_mix_64_64,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.872268 - AUC: 0.872959 - logloss: 0.512638,[test] gAUC: 0.872268 - AUC: 0.872959 - logloss: 0.512638
 20240704-214605,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_text_only_128,[exp_id] DIN_amazonelectronics_x1_text_only_128,[dataset_id] AmazonElectronics_x1_text_only,[train] N.A.,[val] gAUC: 0.861411 - AUC: 0.861593 - logloss: 0.476977,[test] gAUC: 0.861411 - AUC: 0.861593 - logloss: 0.476977
 20240704-215159,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_64_128,[exp_id] DIN_amazonelectronics_x1_mix_64_128,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.873141 - AUC: 0.873934 - logloss: 0.531357,[test] gAUC: 0.873141 - AUC: 0.873934 - logloss: 0.531357
 20240705-112443,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_text_only_256,[exp_id] DIN_amazonelectronics_x1_text_only_256,[dataset_id] AmazonElectronics_x1_text_only,[train] N.A.,[val] gAUC: 0.865860 - AUC: 0.867117 - logloss: 0.474335,[test] gAUC: 0.865860 - AUC: 0.867117 - logloss: 0.474335
 20240705-112457,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_64_512,[exp_id] DIN_amazonelectronics_x1_mix_64_512,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.880205 - AUC: 0.879494 - logloss: 0.483728,[test] gAUC: 0.880205 - AUC: 0.879494 - logloss: 0.483728
 20240705-121646,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_text_only_512,[exp_id] DIN_amazonelectronics_x1_text_only_512,[dataset_id] AmazonElectronics_x1_text_only,[train] N.A.,[val] gAUC: 0.868443 - AUC: 0.870435 - logloss: 0.481805,[test] gAUC: 0.868443 - AUC: 0.870435 - logloss: 0.481805
 20240705-123102,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_64_full,[exp_id] DIN_amazonelectronics_x1_mix_64_full,[dataset_id] AmazonElectronics_x1_mix,[train] N.A.,[val] gAUC: 0.882824 - AUC: 0.881966 - logloss: 0.481021,[test] gAUC: 0.882824 - AUC: 0.881966 - logloss: 0.481021
 20240705-125031,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_text_only_1024,[exp_id] DIN_amazonelectronics_x1_text_only_1024,[dataset_id] AmazonElectronics_x1_text_only,[train] N.A.,[val] gAUC: 0.871338 - AUC: 0.873206 - logloss: 0.469622,[test] gAUC: 0.871338 - AUC: 0.873206 - logloss: 0.469622
 20240705-133536,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_text_only_full,[exp_id] DIN_amazonelectronics_x1_text_only_full,[dataset_id] AmazonElectronics_x1_text_only,[train] N.A.,[val] gAUC: 0.872455 - AUC: 0.873749 - logloss: 0.447137,[test] gAUC: 0.872455 - AUC: 0.873749 - logloss: 0.447137
 20240705-134325,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_uniattn_64_64,[exp_id] DIN_amazonelectronics_x1_mix_uniattn_64_64,[dataset_id] AmazonElectronics_x1_mix_uniattn,[train] N.A.,[val] gAUC: 0.873126 - AUC: 0.873712 - logloss: 0.533777,[test] gAUC: 0.873126 - AUC: 0.873712 - logloss: 0.533777
 20240705-135632,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_uniattn_64_128 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_uniattn_64_128,[dataset_id] AmazonElectronics_x1_mix_uniattn,[train] N.A.,[val] gAUC: 0.877673 - AUC: 0.877840 - logloss: 0.474903,[test] gAUC: 0.877673 - AUC: 0.877840 - logloss: 0.474903
 20240705-142025,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_uniattn_64_512,[exp_id] DIN_amazonelectronics_x1_mix_uniattn_64_512,[dataset_id] AmazonElectronics_x1_mix_uniattn,[train] N.A.,[val] gAUC: 0.879763 - AUC: 0.880425 - logloss: 0.512754,[test] gAUC: 0.879763 - AUC: 0.880425 - logloss: 0.512754
 20240705-153851,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_uniattn_64_full,[exp_id] DIN_amazonelectronics_x1_mix_uniattn_64_full,[dataset_id] AmazonElectronics_x1_mix_uniattn,[train] N.A.,[val] gAUC: 0.882840 - AUC: 0.882692 - logloss: 0.511100,[test] gAUC: 0.882840 - AUC: 0.882692 - logloss: 0.511100
 20240705-222840,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_wadd,[exp_id] DIN_amazonelectronics_x1_mix_wadd,[dataset_id] AmazonElectronics_x1_mix_wadd,[train] N.A.,[val] gAUC: 0.862195 - AUC: 0.863504 - logloss: 0.510364,[test] gAUC: 0.862195 - AUC: 0.863504 - logloss: 0.510364
 20240706-134000,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_wadd,[exp_id] DIN_amazonelectronics_x1_mix_wadd,[dataset_id] AmazonElectronics_x1_mix_wadd,[train] N.A.,[val] gAUC: 0.862195 - AUC: 0.863504 - logloss: 0.510364,[test] gAUC: 0.862195 - AUC: 0.863504 - logloss: 0.510364
 20240706-140931,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_wadd,[exp_id] DIN_amazonelectronics_x1_mix_wadd,[dataset_id] AmazonElectronics_x1_mix_wadd,[train] N.A.,[val] gAUC: 0.861047 - AUC: 0.860089 - logloss: 0.568527,[test] gAUC: 0.861047 - AUC: 0.860089 - logloss: 0.568527
 20240706-143637,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_wadd,[exp_id] DIN_amazonelectronics_x1_mix_wadd,[dataset_id] AmazonElectronics_x1_mix_wadd,[train] N.A.,[val] gAUC: 0.862107 - AUC: 0.862631 - logloss: 0.529188,[test] gAUC: 0.862107 - AUC: 0.862631 - logloss: 0.529188
 20240706-150301,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_64,[dataset_id] AmazonElectronics_x1_mix_wadd,[train] N.A.,[val] gAUC: 0.864373 - AUC: 0.864716 - logloss: 0.522211,[test] gAUC: 0.864373 - AUC: 0.864716 - logloss: 0.522211
 20240706-154726,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_wadd,[exp_id] DIN_amazonelectronics_x1_mix_wadd,[dataset_id] AmazonElectronics_x1_mix_wadd,[train] N.A.,[val] gAUC: 0.858339 - AUC: 0.857229 - logloss: 0.536600,[test] gAUC: 0.858339 - AUC: 0.857229 - logloss: 0.536600
 20240706-162551,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_wadd,[exp_id] DIN_amazonelectronics_x1_mix_wadd,[dataset_id] AmazonElectronics_x1_mix_wadd,[train] N.A.,[val] gAUC: 0.861884 - AUC: 0.861897 - logloss: 0.578485,[test] gAUC: 0.861884 - AUC: 0.861897 - logloss: 0.578485
 20240706-163220,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_64,[dataset_id] AmazonElectronics_x1_mix_wadd,[train] N.A.,[val] gAUC: 0.855423 - AUC: 0.855102 - logloss: 0.543983,[test] gAUC: 0.855423 - AUC: 0.855102 - logloss: 0.543983
 20240706-172431,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_64,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion,[train] N.A.,[val] gAUC: 0.868245 - AUC: 0.868199 - logloss: 0.537894,[test] gAUC: 0.868245 - AUC: 0.868199 - logloss: 0.537894
 20240706-184129,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion,[train] N.A.,[val] gAUC: 0.865517 - AUC: 0.867250 - logloss: 0.544683,[test] gAUC: 0.865517 - AUC: 0.867250 - logloss: 0.544683
 20240706-184937,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_64,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion_b,[train] N.A.,[val] gAUC: 0.876852 - AUC: 0.877622 - logloss: 0.509154,[test] gAUC: 0.876852 - AUC: 0.877622 - logloss: 0.509154
 20240706-203218,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_128,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion_b,[train] N.A.,[val] gAUC: 0.876852 - AUC: 0.877622 - logloss: 0.509154,[test] gAUC: 0.876852 - AUC: 0.877622 - logloss: 0.509154
 20240706-203335,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion,[train] N.A.,[val] gAUC: 0.868245 - AUC: 0.868199 - logloss: 0.537894,[test] gAUC: 0.868245 - AUC: 0.868199 - logloss: 0.537894
 20240706-210935,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion,[train] N.A.,[val] gAUC: 0.873256 - AUC: 0.873508 - logloss: 0.506249,[test] gAUC: 0.873256 - AUC: 0.873508 - logloss: 0.506249
 20240707-190334,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion,[train] N.A.,[val] gAUC: 0.868656 - AUC: 0.869309 - logloss: 0.511765,[test] gAUC: 0.868656 - AUC: 0.869309 - logloss: 0.511765
 20240708-113339,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion,[train] N.A.,[val] gAUC: 0.873640 - AUC: 0.873551 - logloss: 0.551405,[test] gAUC: 0.873640 - AUC: 0.873551 - logloss: 0.551405
 20240708-120757,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_128,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion_b,[train] N.A.,[val] gAUC: 0.865901 - AUC: 0.865689 - logloss: 0.490888,[test] gAUC: 0.865901 - AUC: 0.865689 - logloss: 0.490888
 20240708-133652,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_256,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion_b,[train] N.A.,[val] gAUC: 0.864581 - AUC: 0.860886 - logloss: 0.472340,[test] gAUC: 0.864581 - AUC: 0.860886 - logloss: 0.472340
 20240708-134805,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_128 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion,[train] N.A.,[val] gAUC: 0.872247 - AUC: 0.872403 - logloss: 0.512384,[test] gAUC: 0.872247 - AUC: 0.872403 - logloss: 0.512384
 20240708-150154,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_256 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion,[train] N.A.,[val] gAUC: 0.872876 - AUC: 0.873865 - logloss: 0.500645,[test] gAUC: 0.872876 - AUC: 0.873865 - logloss: 0.500645
 20240708-151353,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_512,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion_b,[train] N.A.,[val] gAUC: 0.866930 - AUC: 0.863991 - logloss: 0.481365,[test] gAUC: 0.866930 - AUC: 0.863991 - logloss: 0.481365
 20240708-152404,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_512 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion,[train] N.A.,[val] gAUC: 0.874212 - AUC: 0.874701 - logloss: 0.501844,[test] gAUC: 0.874212 - AUC: 0.874701 - logloss: 0.501844
 20240708-154045,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_full,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_b_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion_b,[train] N.A.,[val] gAUC: 0.861936 - AUC: 0.859182 - logloss: 0.491576,[test] gAUC: 0.861936 - AUC: 0.859182 - logloss: 0.491576
 20240708-155943,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_fusion_64_full --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_fusion_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_fusion,[train] N.A.,[val] gAUC: 0.874430 - AUC: 0.875469 - logloss: 0.489930,[test] gAUC: 0.874430 - AUC: 0.875469 - logloss: 0.489930
 20240708-214256,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.862320 - AUC: 0.862546 - logloss: 0.521131,[test] gAUC: 0.862320 - AUC: 0.862546 - logloss: 0.521131
 20240709-104355,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.862289 - AUC: 0.862199 - logloss: 0.523764,[test] gAUC: 0.862289 - AUC: 0.862199 - logloss: 0.523764
 20240709-111109,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.865496 - AUC: 0.865605 - logloss: 0.507397,[test] gAUC: 0.865496 - AUC: 0.865605 - logloss: 0.507397
 20240709-113818,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.876967 - AUC: 0.878237 - logloss: 0.518578,[test] gAUC: 0.876967 - AUC: 0.878237 - logloss: 0.518578
 20240709-124929,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_1024,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_1024,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.868827 - AUC: 0.869680 - logloss: 0.504133,[test] gAUC: 0.868827 - AUC: 0.869680 - logloss: 0.504133
 20240709-141224,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.872382 - AUC: 0.871999 - logloss: 0.526914,[test] gAUC: 0.872382 - AUC: 0.871999 - logloss: 0.526914
 20240709-151939,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.872382 - AUC: 0.871999 - logloss: 0.526914,[test] gAUC: 0.872382 - AUC: 0.871999 - logloss: 0.526914
 20240709-152000,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.858651 - AUC: 0.859008 - logloss: 0.513059,[test] gAUC: 0.858651 - AUC: 0.859008 - logloss: 0.513059
