 20240904-232814,[command] python model_zoo/PNN/run_expid.py --expid PNN_amazonbooks_x1_filter_attn_score_pre_v2,[exp_id] PNN_amazonbooks_x1_filter_attn_score_pre_v2,[dataset_id] AmazonBooks_x1_filter_pre_v2,[train] N.A.,[val] gAUC: 0.930396 - AUC: 0.935009 - logloss: 0.328311,[test] gAUC: 0.930396 - AUC: 0.935009 - logloss: 0.328311
 20240906-004848,[command] python model_zoo/PNN/run_expid.py --expid PNN_amazonmovies_x1_id_only,[exp_id] PNN_amazonmovies_x1_id_only,[dataset_id] AmazonMovies_x1_id_only,[train] N.A.,[val] gAUC: 0.900807 - AUC: 0.908747 - logloss: 0.416100,[test] gAUC: 0.900807 - AUC: 0.908747 - logloss: 0.416100
 20240906-011009,[command] python model_zoo/PNN/run_expid.py --expid PNN_amazonmovies_x1_filter_cosine_pre_v2,[exp_id] PNN_amazonmovies_x1_filter_cosine_pre_v2,[dataset_id] AmazonMovies_x1_filter_pre_v2,[train] N.A.,[val] gAUC: 0.897467 - AUC: 0.905257 - logloss: 0.421517,[test] gAUC: 0.897467 - AUC: 0.905257 - logloss: 0.421517
 20240906-012739,[command] python model_zoo/PNN/run_expid.py --expid PNN_amazonmovies_x1_filter_cosine_v2,[exp_id] PNN_amazonmovies_x1_filter_cosine_v2,[dataset_id] AmazonMovies_x1_filter_v2,[train] N.A.,[val] gAUC: 0.897225 - AUC: 0.905046 - logloss: 0.412793,[test] gAUC: 0.897225 - AUC: 0.905046 - logloss: 0.412793
 20240906-015046,[command] python model_zoo/PNN/run_expid.py --expid PNN_amazonmovies_x1_filter_attn_score_pre_v2,[exp_id] PNN_amazonmovies_x1_filter_attn_score_pre_v2,[dataset_id] AmazonMovies_x1_filter_pre_v2,[train] N.A.,[val] gAUC: 0.898169 - AUC: 0.905152 - logloss: 0.392949,[test] gAUC: 0.898169 - AUC: 0.905152 - logloss: 0.392949
 20240906-022053,[command] python model_zoo/PNN/run_expid.py --expid PNN_amazonmovies_x1_filter_attn_score_v2,[exp_id] PNN_amazonmovies_x1_filter_attn_score_v2,[dataset_id] AmazonMovies_x1_filter_v2,[train] N.A.,[val] gAUC: 0.898927 - AUC: 0.905752 - logloss: 0.418440,[test] gAUC: 0.898927 - AUC: 0.905752 - logloss: 0.418440
 20240921-210501,[command] python model_zoo/PNN/run_expid.py --expid PNN_kkbox_x1_id_only,[exp_id] PNN_kkbox_x1_id_only,[dataset_id] KKBox_x1_id_only,[train] N.A.,[val] gAUC: 0.948860 - AUC: 0.957122 - logloss: 0.269591,[test] gAUC: 0.948860 - AUC: 0.957122 - logloss: 0.269591
 20240921-211645,[command] python model_zoo/PNN/run_expid.py --expid PNN_kkbox_x1_filter_cosine_v2,[exp_id] PNN_kkbox_x1_filter_cosine_v2,[dataset_id] KKBox_x1_filter_v2,[train] N.A.,[val] gAUC: 0.957480 - AUC: 0.962663 - logloss: 0.370774,[test] gAUC: 0.957480 - AUC: 0.962663 - logloss: 0.370774
 20240921-213021,[command] python model_zoo/PNN/run_expid.py --expid PNN_kkbox_x1_filter_cosine_pre_v2,[exp_id] PNN_kkbox_x1_filter_cosine_pre_v2,[dataset_id] KKBox_x1_filter_pre_v2,[train] N.A.,[val] gAUC: 0.957923 - AUC: 0.963290 - logloss: 0.360591,[test] gAUC: 0.957923 - AUC: 0.963290 - logloss: 0.360591
 20240921-213930,[command] python model_zoo/PNN/run_expid.py --expid PNN_kkbox_x1_filter_attn_score_v2,[exp_id] PNN_kkbox_x1_filter_attn_score_v2,[dataset_id] KKBox_x1_filter_v2,[train] N.A.,[val] gAUC: 0.958221 - AUC: 0.964029 - logloss: 0.246563,[test] gAUC: 0.958221 - AUC: 0.964029 - logloss: 0.246563
 20240921-215308,[command] python model_zoo/PNN/run_expid.py --expid PNN_kkbox_x1_filter_attn_score_pre_v2,[exp_id] PNN_kkbox_x1_filter_attn_score_pre_v2,[dataset_id] KKBox_x1_filter_pre_v2,[train] N.A.,[val] gAUC: 0.960671 - AUC: 0.965023 - logloss: 0.252654,[test] gAUC: 0.960671 - AUC: 0.965023 - logloss: 0.252654
 20240922-005640,[command] python model_zoo/PNN/run_expid.py --expid PNN_amazonmovies_x1_filter_cosine_pre_v2,[exp_id] PNN_amazonmovies_x1_filter_cosine_pre_v2,[dataset_id] AmazonMovies_x1_filter_pre_v2,[train] N.A.,[val] gAUC: 0.899000 - AUC: 0.906682 - logloss: 0.416246,[test] gAUC: 0.899000 - AUC: 0.906682 - logloss: 0.416246
 20240922-012609,[command] python model_zoo/PNN/run_expid.py --expid PNN_amazonmovies_x1_filter_attn_score_pre_v2,[exp_id] PNN_amazonmovies_x1_filter_attn_score_pre_v2,[dataset_id] AmazonMovies_x1_filter_pre_v2,[train] N.A.,[val] gAUC: 0.899161 - AUC: 0.906453 - logloss: 0.389376,[test] gAUC: 0.899161 - AUC: 0.906453 - logloss: 0.389376
